date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
03-01-2018,9.1,32,0.06,0.91,0,4.25,360,12.97,340,23.04,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
04-01-2018,18.1,30.2,0,0,1.18,9.62,300,21.03,350,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
05-01-2018,12.2,31.1,0,0,0,5.59,280,17,280,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
06-01-2018,12.2,27.1,0,0,0,4.03,320,12.97,310,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07-01-2018,4.1,30.2,0,0,0,2.68,80,10.07,80,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
08-01-2018,16.2,46.9,0,0,0,5.37,220,16.11,230,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
09-01-2018,29.1,63,0,0,0,,120,8.95,120,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10-01-2018,43,61,0,0,0,4.92,90,10.07,100,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11-01-2018,41,64,0.11,0,0,6.71,150,14.99,130,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12-01-2018,55.9,71.1,0.5,0,0,11.41,240,23.04,230,31.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13-01-2018,29.1,55.9,0,0,0,9.62,230,23.04,230,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-01-2018,21.2,33.1,0,0,0,8.72,50,18.12,30,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-01-2018,17.2,39,0,0,0,3.8,40,12.08,50,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16-01-2018,20.1,46.9,0,0,0,1.79,240,8.95,240,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17-01-2018,23.2,37.9,0.49,5.91,0,5.82,30,18.12,20,25.05,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18-01-2018,10.2,34,0,0.2,5.91,5.59,270,12.97,320,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19-01-2018,19.2,48.9,0,0,3.94,3.58,230,12.08,230,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20-01-2018,26.2,55.9,0,0,1.18,5.59,220,12.97,230,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21-01-2018,31.1,68,0,0,0,1.12,250,8.95,230,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22-01-2018,37.9,62.1,0,0,0,4.7,190,18.12,200,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23-01-2018,46.9,70,0.83,0,0,15.66,230,31.99,240,42.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24-01-2018,34,54,0,0,0,4.03,360,16.11,20,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25-01-2018,26.2,48.9,0,0,0,3.13,350,12.97,10,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26-01-2018,25.2,57,0,0,0,4.25,200,12.97,220,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
27-01-2018,31.1,66.9,0,0,0,6.26,170,17,190,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
28-01-2018,52,60.1,1.3,0,0,5.14,40,12.97,20,19.01,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
29-01-2018,33.1,52,0.59,0,0,8.05,360,14.99,20,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
30-01-2018,25.2,39.9,0.04,0,0,6.93,300,19.91,310,31.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31-01-2018,19.2,46.9,0,0,0,,200,14.99,200,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
01-02-2018,31.1,62.1,0,0,0,13.2,240,25.05,230,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02-02-2018,24.3,57,0.16,0,0,7.83,220,23.04,230,29.97,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
03-02-2018,18.1,42.1,0,0,0,5.14,160,10.07,20,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
04-02-2018,33.1,55.9,0.61,0,0,6.49,170,27.96,170,36.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
05-02-2018,29.1,48,0,0,0,4.03,330,14.09,330,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
06-02-2018,29.1,59,0,0,0,5.37,240,14.09,230,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07-02-2018,44.1,64.9,0.21,0,0,8.5,190,21.92,200,29.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
08-02-2018,33.1,50,0,0,0,3.36,360,12.97,20,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
09-02-2018,28.2,57.9,0,0,0,4.03,140,14.09,190,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10-02-2018,43,64.9,0.08,0,0,4.47,200,16.11,180,23.04,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11-02-2018,64,72,0,0,0,14.99,220,25.05,230,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12-02-2018,42.1,64.9,0.08,0,0,9.84,50,21.92,50,31.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13-02-2018,37,44.1,0,0,0,8.72,50,17,50,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-02-2018,37,57.9,0,0,0,6.49,220,14.99,210,25.05,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
15-02-2018,54,75,0,0,0,14.32,230,23.04,220,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16-02-2018,55.9,81,0.02,0,0,13.42,230,25.95,230,33.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17-02-2018,39.9,55.9,0.06,0,0,6.93,90,19.91,80,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18-02-2018,39,61,0.02,0,0,5.14,130,14.09,110,21.03,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19-02-2018,39.9,50,0.3,0,0,2.46,120,12.08,130,16.11,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20-02-2018,50,72,0,0,0,3.36,200,12.97,190,17,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21-02-2018,63,77,0,0,0,8.95,230,21.03,230,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22-02-2018,61,78.1,0,0,0,9.84,230,18.12,230,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23-02-2018,52,70,0,0,0,4.92,60,12.08,110,18.12,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24-02-2018,57,78.1,0,0,0,11.18,220,23.04,220,27.07,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25-02-2018,60.1,73,0,0,0,11.18,240,23.04,240,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26-02-2018,39.9,63,0.09,0,0,4.25,20,16.11,20,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
27-02-2018,35.1,61,0,0,0,2.24,110,14.99,50,19.01,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
28-02-2018,39,57,0.07,0,0,4.92,220,12.97,200,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
01-03-2018,50,57,0.59,0,0,4.47,220,14.99,260,21.03,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02-03-2018,41,55,0,0,0,,300,25.95,270,46.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
03-03-2018,35.1,57,0,0,0,8.72,340,17,350,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
04-03-2018,35.1,55.9,0,0,0,6.93,40,21.03,20,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
05-03-2018,26.2,54,0,0,0,4.7,50,12.97,50,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
06-03-2018,32,42.1,0.45,0,0,4.47,140,12.97,130,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07-03-2018,35.1,54,0,0,0,6.71,290,18.12,300,27.07,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
08-03-2018,27.1,46.9,0,0,0,4.47,250,16.11,310,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
09-03-2018,25.2,52,0,0,0,6.04,260,17,250,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10-03-2018,,55.9,0,0,0,3.13,140,12.08,140,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11-03-2018,,48.9,0.21,0,0,7.83,80,16.11,80,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12-03-2018,,37.9,0.92,1.42,0,7.16,30,14.09,30,19.91,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
13-03-2018,,48,0,0,1.18,6.71,290,17,270,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-03-2018,31.1,44.1,0,0,0,7.61,280,18.12,310,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-03-2018,24.3,64.9,0,0,0,11.63,230,29.97,240,42.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16-03-2018,39,68,0,0,0,5.82,290,17,260,31.09,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
17-03-2018,34,71.1,0.27,0,0,6.26,230,25.05,220,31.99,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
18-03-2018,39.9,60.1,0.01,0,0,6.04,40,16.11,40,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19-03-2018,44.1,64.9,0,0,0,5.59,120,12.08,230,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20-03-2018,36,57,1.05,0,0,8.72,50,21.03,40,27.07,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No
21-03-2018,32,42.1,0.05,0,0,,290,17,290,27.07,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
22-03-2018,32,53.1,0,0,0,6.04,310,14.09,340,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23-03-2018,27.1,55.9,0,0,0,3.8,270,16.11,260,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24-03-2018,27.1,50,0.91,0.2,0,3.58,260,14.99,260,21.03,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
25-03-2018,33.1,54,0.3,0,0,9.84,50,21.03,90,27.96,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26-03-2018,32,53.1,0,0,0,10.29,40,19.91,40,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
27-03-2018,34,48.9,0.01,0,0,5.37,220,14.09,210,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
28-03-2018,43,75.9,0,0,0,10.74,240,21.92,230,29.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
29-03-2018,55.9,80.1,0,0,0,13.87,230,25.05,230,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
30-03-2018,51.1,71.1,0.03,0,0,13.2,230,23.04,200,31.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31-03-2018,39.9,64,0,0,0,5.82,200,14.09,210,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
01-04-2018,41,75,0,0,0,7.61,230,16.11,240,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02-04-2018,51.1,81,0,0,0,9.84,50,21.03,40,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
03-04-2018,45,75,0,0,0,7.61,200,19.91,200,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
04-04-2018,48,77,0,0,0,13.87,230,23.94,340,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
05-04-2018,34,61,0,0,0,3.58,270,10.07,280,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
06-04-2018,45,73,0,0,0,11.41,240,25.95,230,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07-04-2018,33.1,62.1,0.99,0,0,8.05,30,21.03,20,31.99,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
08-04-2018,32,52,0,0,0,,40,17,20,25.05,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
09-04-2018,39.9,57,0,0,0,5.14,120,16.11,130,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10-04-2018,39,62.1,0,0,0,5.37,30,14.99,40,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11-04-2018,37.9,62.1,0,0,0,5.37,230,12.08,230,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12-04-2018,44.1,75,0,0,0,13.87,220,25.95,220,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13-04-2018,52,80.1,0,0,0,14.32,230,27.96,240,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-04-2018,59,81,0,0,0,13.87,230,23.94,210,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-04-2018,61,82,3.31,0,0,12.53,220,38.92,210,48.09,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
16-04-2018,41,64,0,0,0,14.76,230,33.11,230,42.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17-04-2018,33.1,62.1,0,0,0,9.4,230,25.95,230,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18-04-2018,42.1,82,0,0,0,9.62,230,23.94,220,29.08,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
19-04-2018,45,75.9,0,0,0,10.96,290,23.94,290,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20-04-2018,34,64.9,0,0,0,2.91,40,14.99,50,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21-04-2018,37,68,0,0,0,4.47,80,14.09,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22-04-2018,42.1,70,0,0,0,5.59,140,14.09,120,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23-04-2018,52,66,0.01,0,0,11.18,120,25.95,100,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24-04-2018,53.1,64.9,0.85,0,0,12.3,110,29.08,110,36.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25-04-2018,51.1,68,0,0,0,3.8,300,12.97,290,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26-04-2018,48,75,0.18,0,0,3.36,280,21.92,280,29.08,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
27-04-2018,54,73,0.01,0,0,4.92,240,14.99,260,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
28-04-2018,50,78.1,0,0,0,5.82,230,18.12,240,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
29-04-2018,44.1,66,0,0,0,5.82,320,14.99,320,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
30-04-2018,36,72,0,0,0,4.03,240,14.99,230,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
01-05-2018,45,,0,0,0,4.47,240,16.11,230,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02-05-2018,53.1,,0,0,0,10.07,230,21.03,220,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
03-05-2018,57,,0,0,0,11.86,230,21.03,220,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
04-05-2018,60.1,84.9,0,0,0,12.97,220,21.92,240,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
05-05-2018,63,82,0,0,0,7.83,220,12.97,240,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
06-05-2018,62.1,84.9,0.16,0,0,3.58,310,18.12,300,33.11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
07-05-2018,55,73.9,0,0,0,7.61,80,17,30,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
08-05-2018,53.1,77,0,0,0,7.83,50,14.99,30,21.03,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
09-05-2018,50,79,0,0,0,4.7,60,10.96,40,17,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10-05-2018,59,87.1,0.18,0,0,9.17,240,21.92,270,27.96,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
11-05-2018,59,89.1,0,0,0,4.03,260,14.09,250,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12-05-2018,66.9,91.9,0,0,0,6.26,240,14.99,230,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13-05-2018,66,93,0,0,0,6.04,220,14.09,240,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-05-2018,68,93,0,0,0,8.05,220,16.11,250,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-05-2018,69.1,88,0.02,0,0,8.72,240,18.12,190,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16-05-2018,68,84.9,0.76,0,0,6.71,170,18.12,240,25.05,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
17-05-2018,69.1,77,0.69,0,0,7.16,140,16.11,150,19.91,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
18-05-2018,71.1,82,0.23,0,0,8.28,160,14.99,160,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19-05-2018,69.1,75,0.59,0,0,8.5,170,16.11,180,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20-05-2018,69.1,86,0,0,0,8.05,230,14.99,210,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21-05-2018,68,86,0.72,0,0,4.7,80,21.92,80,29.08,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
22-05-2018,66.9,84.9,0.05,0,0,5.82,280,17,280,27.96,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
23-05-2018,69.1,87.1,0,0,0,6.93,240,16.11,230,19.91,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
24-05-2018,68,84,0,0,0,6.93,50,16.11,110,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25-05-2018,64.9,86,0,0,0,5.82,220,14.09,230,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26-05-2018,68,87.1,0.33,0,0,8.5,230,29.08,240,36.01,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
27-05-2018,69.1,87.1,0,0,0,9.4,230,16.11,220,19.91,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
28-05-2018,69.1,75.9,0.28,0,0,6.26,90,14.09,90,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
29-05-2018,69.1,82,0.62,0,0,4.47,110,12.08,110,19.01,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
30-05-2018,73,84.9,0.49,0,0,5.59,200,21.03,190,27.96,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
31-05-2018,71.1,88,0,0,0,7.16,230,14.99,210,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
01-06-2018,69.1,91.9,0,0,0,5.59,260,16.11,250,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02-06-2018,68,87.1,0.08,0,0,4.7,320,14.09,300,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
03-06-2018,69.1,88,0,0,0,4.92,40,14.09,310,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
04-06-2018,64,84.9,0,0,0,5.59,240,16.11,240,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
05-06-2018,57,82,0,0,0,3.13,230,14.09,230,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
06-06-2018,61,84.9,0.23,0,0,5.14,60,16.11,330,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07-06-2018,62.1,84.9,0,0,0,4.92,170,12.08,20,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
08-06-2018,64.9,89.1,0,0,0,4.47,140,10.07,150,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
09-06-2018,68,89.1,0,0,0,2.68,110,12.08,150,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10-06-2018,66.9,91,0.2,0,0,4.47,300,14.99,280,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
11-06-2018,64,84.9,0.31,0,0,8.72,40,21.92,40,27.96,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
12-06-2018,63,70,0.01,0,0,6.26,50,14.99,80,19.01,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13-06-2018,66.9,84.9,0,0,0,6.04,230,14.99,230,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-06-2018,70,91,0,0,0,4.47,360,10.07,10,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-06-2018,69.1,86,0,0,0,5.82,80,16.11,80,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16-06-2018,64.9,90,0,0,0,4.47,210,12.08,220,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17-06-2018,70,93,0,0,0,5.37,220,12.97,220,14.99,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
18-06-2018,73.9,93.9,0,0,0,4.92,230,14.09,220,17,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
19-06-2018,73,96.1,0,0,0,5.59,60,12.97,290,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20-06-2018,73,93.9,0,0,0,4.47,200,17,200,21.03,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
21-06-2018,72,91.9,0.12,0,0,3.58,250,16.11,240,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22-06-2018,71.1,95,0,0,0,6.04,220,23.04,220,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23-06-2018,73.9,91.9,0.18,0,0,8.72,230,21.03,240,27.07,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24-06-2018,73,96.1,0.07,0,0,7.61,220,16.11,290,25.95,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
25-06-2018,72,88,0.02,0,0,4.25,50,12.08,20,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26-06-2018,66,73.9,0.74,0,0,6.93,80,14.99,120,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
27-06-2018,64.9,86,0,0,0,3.58,230,12.08,240,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
28-06-2018,68,90,0,0,0,4.92,280,12.97,250,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
29-06-2018,70,91.9,0,0,0,4.25,60,14.09,60,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
30-06-2018,71.1,93.9,0.02,0,0,4.92,130,14.09,130,19.01,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
01-07-2018,73,95,0.48,0,0,5.82,220,14.99,200,18.12,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
02-07-2018,75,95,0,0,0,3.13,150,8.95,160,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
03-07-2018,75,95,0,0,0,6.49,80,14.09,50,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
04-07-2018,72,93,0,0,0,5.37,150,16.11,130,23.04,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
05-07-2018,72,95,0.03,0,0,4.92,240,23.94,150,31.09,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
06-07-2018,71.1,93,0.34,0,0,3.8,200,16.11,200,21.92,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
07-07-2018,66.9,79,0.65,0,0,9.4,40,18.12,30,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
08-07-2018,62.1,82,0,0,0,8.05,40,17,40,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
09-07-2018,57,87.1,0,0,0,3.58,40,12.97,50,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10-07-2018,59,91,0,0,0,2.46,40,12.97,10,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11-07-2018,66.9,96.1,0.05,0,0,3.8,80,12.97,40,16.11,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
12-07-2018,72,87.1,0.01,0,0,7.61,90,14.09,90,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13-07-2018,68,88,0,0,0,7.61,100,16.11,130,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-07-2018,64.9,89.1,0,0,0,4.03,100,12.08,120,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-07-2018,68,95,0,0,0,6.04,230,14.99,30,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16-07-2018,73.9,95,0,0,0,8.05,230,21.03,220,27.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
